user_id,anime_id,user_rating,name,genre,type,episodes,anime_avg_rating,members,image_url
70724,6594,9,Katanagatari,Adventure,TV,12,8.49,207241,https://cdn.myanimelist.net/images/anime/1112/119225.jpg
23354,8676,7,Amagami SS,Comedy,TV,25,7.57,157223,https://cdn.myanimelist.net/images/anime/10/78699.jpg
48184,18897,7,Nisekoi,Shounen,TV,20,7.91,347599,https://cdn.myanimelist.net/images/anime/13/75587.jpg
55135,23273,8,Shigatsu wa Kimi no Uso,Drama,TV,22,8.92,416397,https://cdn.myanimelist.net/images/anime/1405/143284.jpg
50837,4182,7,Darker than Black: Kuro no Keiyakusha Special,Sci-Fi,Special,1,7.65,87609,https://cdn.myanimelist.net/images/anime/3/32729.jpg
5418,24,9,School Rumble,Romance,TV,26,8.06,178553,https://cdn.myanimelist.net/images/anime/1465/142014.jpg
33182,16009,6,Kamisama no Inai Nichiyoubi,Mystery,TV,12,7.53,122031,https://cdn.myanimelist.net/images/anime/2/52127.jpg
56535,14527,7,Medaka Box Abnormal,Comedy,TV,12,7.63,66972,https://cdn.myanimelist.net/images/anime/11/62919.jpg
49509,341,6,Spiral: Suiri no Kizuna,Mystery,TV,25,7.38,36187,https://cdn.myanimelist.net/images/anime/1771/92118.jpg
19420,10719,10,Boku wa Tomodachi ga Sukunai,Seinen,TV,12,7.57,325664,https://cdn.myanimelist.net/images/anime/8/32873.jpg
60824,121,8,Fullmetal Alchemist,Comedy,TV,51,8.33,600384,https://cdn.myanimelist.net/images/anime/10/75815.jpg
31509,19221,10,"Ore no Nounai Sentakushi ga, Gakuen Love Comedy wo Zenryoku de Jama Shiteiru",Romance,TV,10,7.55,179569,https://cdn.myanimelist.net/images/anime/10/53235.jpg
67768,570,9,Jin-Rou,Military,Movie,1,7.87,62464,https://cdn.myanimelist.net/images/anime/1323/103343.jpg
11630,11981,10,Mahou Shoujo Madoka★Magica Movie 3: Hangyaku no Monogatari,Drama,Movie,1,8.5,135735,https://cdn.myanimelist.net/images/anime/12/77732.jpg
41363,226,8,Elfen Lied,Action,TV,13,7.85,623511,https://cdn.myanimelist.net/images/anime/1780/121555.jpg
50760,857,7,Air Gear,Action,TV,25,7.69,194611,https://cdn.myanimelist.net/images/anime/11/18227.jpg
12825,4667,3,B-Densetsu! Battle Bedaman Enkon,Kids,TV,51,6.48,2512,https://cdn.myanimelist.net/images/anime/1409/112177.jpg
69168,459,6,One Piece Movie 1,Fantasy,Movie,1,7.25,46455,https://cdn.myanimelist.net/images/anime/1668/125323.jpg
58218,8630,7,Hidan no Aria,Action,TV,12,7.13,171888,https://cdn.myanimelist.net/images/anime/9/30095.jpg
30066,26,8,Texhnolyze,Action,TV,22,7.78,95859,https://cdn.myanimelist.net/images/anime/1027/131977.jpg
4274,155,7,X/1999,Horror,Movie,1,6.68,23038,https://cdn.myanimelist.net/images/anime/7/23579.jpg
1395,19315,1,Pupa,Psychological,TV,12,3.82,83652,https://cdn.myanimelist.net/images/anime/1498/120874.jpg
40430,18001,8,Freezing Vibration,Action,TV,12,7.1,79298,https://cdn.myanimelist.net/images/anime/3/68195.jpg
15607,6164,10,Aoi Hana,Slice of Life,TV,11,7.29,43279,https://cdn.myanimelist.net/images/anime/3/80255.jpg
35421,22101,9,Soredemo Sekai wa Utsukushii,Shoujo,TV,12,7.8,99462,https://cdn.myanimelist.net/images/anime/4/59259.jpg
13103,902,10,Dragon Ball Z Movie 09: Ginga Girigiri!! Bucchigiri no Sugoi Yatsu,Adventure,Movie,1,7.36,51083,https://cdn.myanimelist.net/images/anime/1730/93672.jpg
51982,468,8,Ghost in the Shell 2: Innocence,Mecha,Movie,1,7.93,85714,https://cdn.myanimelist.net/images/anime/10/75628.jpg
38349,226,9,Elfen Lied,Horror,TV,13,7.85,623511,https://cdn.myanimelist.net/images/anime/1780/121555.jpg
65155,1425,7,Lupin III: Part II,Action,TV,155,7.93,10873,https://cdn.myanimelist.net/images/anime/7/34035.jpg
8425,61,8,D.N.Angel,Comedy,TV,26,7.35,126914,https://cdn.myanimelist.net/images/anime/1126/98904.jpg
2268,31374,7,Shingeki! Kyojin Chuugakkou,Parody,TV,12,7.06,52928,https://cdn.myanimelist.net/images/anime/3/75467.jpg
48225,21327,8,Isshuukan Friends.,Shounen,TV,12,7.7,139601,https://cdn.myanimelist.net/images/anime/6/61891.jpg
58462,565,7,Steamboy,Adventure,Movie,1,7.45,40812,https://cdn.myanimelist.net/images/anime/11/21278.jpg
14075,18139,6,Tonari no Seki-kun,Seinen,TV,21,7.69,82568,https://cdn.myanimelist.net/images/anime/9/55489.jpg
45828,9989,9,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,Slice of Life,TV,11,8.62,463835,https://cdn.myanimelist.net/images/anime/5/79697.jpg
833,18115,8,Magi: The Kingdom of Magic,Fantasy,TV,25,8.5,245026,https://cdn.myanimelist.net/images/anime/13/55039.jpg
7942,3702,6,Detroit Metal City,Comedy,OVA,12,8.26,104893,https://cdn.myanimelist.net/images/anime/3/9853.jpg
49804,3712,7,Zero no Tsukaima: Princesses no Rondo,Fantasy,TV,12,7.6,210891,https://cdn.myanimelist.net/images/anime/6/10256.jpg
7954,5355,8,Sengoku Basara,Historical,TV,12,7.57,93940,https://cdn.myanimelist.net/images/anime/4/21849.jpg
7500,6547,9,Angel Beats!,Drama,TV,13,8.39,717796,https://cdn.myanimelist.net/images/anime/1244/111115.jpg
52213,1270,8,Black Magic M-66,Military,OVA,1,6.52,5496,https://cdn.myanimelist.net/images/anime/1645/94523.jpg
58394,1195,7,Zero no Tsukaima,Adventure,TV,13,7.62,346828,https://cdn.myanimelist.net/images/anime/8/20680.jpg
13479,31404,4,Netoge no Yome wa Onnanoko ja Nai to Omotta?,School,TV,12,7.17,137102,https://cdn.myanimelist.net/images/anime/3/79414.jpg
22477,23121,4,Jinsei,Slice of Life,TV,13,6.59,40413,https://cdn.myanimelist.net/images/anime/5/64299.jpg
7751,6201,5,Princess Lover!,School,TV,12,7.03,104098,https://cdn.myanimelist.net/images/anime/7/75519.jpg
1314,1110,9,Mermaid Melody Pichi Pichi Pitch Pure,Comedy,TV,39,7.18,19311,https://cdn.myanimelist.net/images/anime/11/9778.jpg
5612,11757,10,Sword Art Online,Fantasy,TV,25,7.83,893100,https://cdn.myanimelist.net/images/anime/11/39717.jpg
21217,121,9,Fullmetal Alchemist,Adventure,TV,51,8.33,600384,https://cdn.myanimelist.net/images/anime/10/75815.jpg
59026,4012,7,First Squad,Music,Music,1,5.99,4946,https://cdn.myanimelist.net/images/anime/2/7282.jpg
34662,12859,8,One Piece Film: Z,Comedy,Movie,1,8.39,76051,https://cdn.myanimelist.net/images/anime/6/44297.jpg
53044,822,7,Initial D Extra Stage,Seinen,OVA,2,7.48,15363,https://cdn.myanimelist.net/images/anime/8/13169.jpg
934,12859,10,One Piece Film: Z,Shounen,Movie,1,8.39,76051,https://cdn.myanimelist.net/images/anime/6/44297.jpg
47744,28927,9,Owari no Seraph: Nagoya Kessen-hen,Vampire,TV,12,7.84,190058,https://cdn.myanimelist.net/images/anime/9/76632.jpg
64319,10087,8,Fate/Zero,Action,TV,13,8.51,453630,https://cdn.myanimelist.net/images/anime/1887/117644.jpg
70807,19815,10,No Game No Life,Adventure,TV,12,8.47,602291,https://cdn.myanimelist.net/images/anime/1074/111944.jpg
55313,536,9,Slayers: The Motion Picture,Magic,Movie,1,7.39,16046,https://cdn.myanimelist.net/images/anime/10/2644.jpg
64217,9925,8,Amagami SS: Tachibana Miya-hen - Imouto,School,Special,1,7.35,31019,https://cdn.myanimelist.net/images/anime/1953/127576.jpg
8957,15037,6,Corpse Party: Tortured Souls - Bougyakusareta Tamashii no Jukyou,Mystery,OVA,4,7.12,126699,https://cdn.myanimelist.net/images/anime/10/78811.jpg
20365,853,8,Ouran Koukou Host Club,Shoujo,TV,26,8.39,422271,https://cdn.myanimelist.net/images/anime/2/71992.jpg
40017,8425,10,Gosick,Romance,TV,24,8.23,232113,https://cdn.myanimelist.net/images/anime/11/27906.jpg
65108,22297,8,Fate/stay night: Unlimited Blade Works,Action,TV,12,8.42,267484,https://cdn.myanimelist.net/images/anime/12/67333.jpg
29521,523,10,Tonari no Totoro,Comedy,Movie,1,8.48,271484,https://cdn.myanimelist.net/images/anime/1110/147278.jpg
10533,43,8,Ghost in the Shell,Mecha,Movie,1,8.34,223036,https://cdn.myanimelist.net/images/anime/10/82594.jpg
14691,1210,8,NHK ni Youkoso!,Romance,TV,24,8.4,291228,https://cdn.myanimelist.net/images/anime/3/52675.jpg
59529,2605,10,Sayonara Zetsubou Sensei,Parody,TV,12,8.03,174531,https://cdn.myanimelist.net/images/anime/5/6559.jpg
37909,18393,9,Fairy Tail x Rave,Shounen,OVA,1,7.54,51844,https://cdn.myanimelist.net/images/anime/9/58513.jpg
48234,8074,8,Highschool of the Dead,Supernatural,TV,12,7.46,535892,https://cdn.myanimelist.net/images/anime/11/78311.jpg
69049,25157,8,Trinity Seven,Ecchi,TV,12,7.43,208796,https://cdn.myanimelist.net/images/anime/12/67795.jpg
15800,5300,9,Zoku Natsume Yuujinchou,Shoujo,TV,13,8.64,114173,https://cdn.myanimelist.net/images/anime/4/79738.jpg
14365,12355,10,Ookami Kodomo no Ame to Yuki,Slice of Life,Movie,1,8.84,226193,https://cdn.myanimelist.net/images/anime/9/35721.jpg
35155,6702,7,Fairy Tail,Action,TV,175,8.22,584590,https://cdn.myanimelist.net/images/anime/5/18179.jpg
41117,23755,8,Nanatsu no Taizai,Action,TV,24,8.42,331627,https://cdn.myanimelist.net/images/anime/8/65409.jpg
47592,2248,8,Naruto: Dai Katsugeki!! Yuki Hime Shinobu Houjou Dattebayo! Special: Konoha Annual Sports Festival,Comedy,Special,1,6.96,47988,https://cdn.myanimelist.net/images/anime/1/2473.jpg
49281,3509,4,Riki-Oh: Toukatsu Jigoku,Martial Arts,OVA,1,6.25,1319,https://cdn.myanimelist.net/images/anime/1366/99209.jpg
5449,4262,8,Koihime†Musou,Action,TV,12,6.88,32176,https://cdn.myanimelist.net/images/anime/4/20740.jpg
44668,16894,7,Kuroko no Basket 2nd Season,Sports,TV,25,8.58,243325,https://cdn.myanimelist.net/images/anime/9/56155.jpg
20146,13663,9,To LOVE-Ru Darkness,Shounen,TV,12,7.82,135929,https://cdn.myanimelist.net/images/anime/8/42217.jpg
28128,333,5,Mama wa Shougaku 4 Nensei,Comedy,TV,51,7.31,1711,https://cdn.myanimelist.net/images/anime/12/87408.jpg
27114,5114,10,Fullmetal Alchemist: Brotherhood,Adventure,TV,64,9.26,793665,https://cdn.myanimelist.net/images/anime/1208/94745.jpg
41031,15451,7,High School DxD New,Action,TV,12,7.87,266657,https://cdn.myanimelist.net/images/anime/12/47729.jpg
16342,9656,9,Kimi ni Todoke 2nd Season,School,TV,12,8.17,171866,https://cdn.myanimelist.net/images/anime/1311/121574.jpg
57504,746,7,Papa to Kiss in the Dark,Yaoi,OVA,2,6.47,28620,https://cdn.myanimelist.net/images/anime/5/11100.jpg
45066,395,9,Gantz 2nd Stage,Action,TV,13,7.29,87240,https://cdn.myanimelist.net/images/anime/10/23247.jpg
36826,17247,7,Machine-Doll wa Kizutsukanai,School,TV,12,7.39,136751,https://cdn.myanimelist.net/images/anime/4/56141.jpg
6621,3225,8,Minami-ke Okawari,Comedy,TV,13,7.41,50837,https://cdn.myanimelist.net/images/anime/10/73556.jpg
14402,15335,7,Gintama Movie: Kanketsu-hen - Yorozuya yo Eien Nare,Comedy,Movie,1,9.1,72534,https://cdn.myanimelist.net/images/anime/10/51723.jpg
30898,2167,9,Clannad,Slice of Life,TV,23,8.3,566690,https://cdn.myanimelist.net/images/anime/1804/95033.jpg
46357,6974,7,Seikimatsu Occult Gakuin,Supernatural,TV,13,7.16,65021,https://cdn.myanimelist.net/images/anime/5/75257.jpg
30871,7062,8,Hidamari Sketch x ☆☆☆,School,TV,12,8.01,15748,https://cdn.myanimelist.net/images/anime/11/70497.jpg
46550,15391,6,Kagaku na Yatsura,Comedy,OVA,1,5.88,10812,https://cdn.myanimelist.net/images/anime/7/47133.jpg
45314,376,10,Elfen Lied Special,Psychological,Special,1,7.34,116129,https://cdn.myanimelist.net/images/anime/1936/121639.jpg
16444,13411,10,Guilty Crown: Lost Christmas,Drama,OVA,1,7.1,51604,https://cdn.myanimelist.net/images/anime/7/80010.jpg
28693,10893,7,Kyousou Giga,Fantasy,ONA,1,6.98,31096,https://cdn.myanimelist.net/images/anime/6/61947.jpg
66105,1681,8,Brave Story,Magic,Movie,1,7.58,24523,https://cdn.myanimelist.net/images/anime/1333/97262.jpg
27452,2451,10,Space Cobra,Sci-Fi,TV,31,7.84,6919,https://cdn.myanimelist.net/images/anime/7/41437.jpg
15684,7674,9,Bakuman.,Romance,TV,25,8.35,246899,https://cdn.myanimelist.net/images/anime/6/26138.jpg
51767,743,8,Umi ga Kikoeru,Romance,Special,1,6.96,25671,https://cdn.myanimelist.net/images/anime/1498/131411.jpg
11018,1013,8,Le Chevalier D&#039;Eon,Seinen,TV,24,7.36,33035,https://cdn.myanimelist.net/images/anime/8/74930.jpg
55769,64,8,Rozen Maiden,Seinen,TV,12,7.57,128688,https://cdn.myanimelist.net/images/anime/1424/108431.jpg
68976,4181,8,Clannad: After Story,Romance,TV,24,9.06,456749,https://cdn.myanimelist.net/images/anime/1299/110774.jpg
32228,3859,7,Himitsu: The Revelation,Shoujo,TV,26,7.42,11761,https://cdn.myanimelist.net/images/anime/1670/106318.jpg
58067,121,9,Fullmetal Alchemist,Drama,TV,51,8.33,600384,https://cdn.myanimelist.net/images/anime/10/75815.jpg
33049,6201,7,Princess Lover!,School,TV,12,7.03,104098,https://cdn.myanimelist.net/images/anime/7/75519.jpg
67230,20,8,Naruto,Action,TV,220,7.81,683297,https://cdn.myanimelist.net/images/anime/1141/142503.jpg
40320,2025,10,Darker than Black: Kuro no Keiyakusha,Action,TV,25,8.25,440334,https://cdn.myanimelist.net/images/anime/5/19570.jpg
6703,32,5,Neon Genesis Evangelion: The End of Evangelion,Dementia,Movie,1,8.45,215630,https://cdn.myanimelist.net/images/anime/1404/98182.jpg
43084,30296,9,Rakudai Kishi no Cavalry,Romance,TV,12,7.78,188685,https://cdn.myanimelist.net/images/anime/9/76493.jpg
8050,60,10,Chrno Crusade,Demons,TV,24,7.8,140865,https://cdn.myanimelist.net/images/anime/13/14141.jpg
3569,11981,9,Mahou Shoujo Madoka★Magica Movie 3: Hangyaku no Monogatari,Thriller,Movie,1,8.5,135735,https://cdn.myanimelist.net/images/anime/12/77732.jpg
529,18153,8,Kyoukai no Kanata,Fantasy,TV,12,7.88,359011,https://cdn.myanimelist.net/images/anime/3/85468.jpg
22737,8740,10,One Piece Film: Strong World Episode 0,Fantasy,OVA,1,8.16,33862,https://cdn.myanimelist.net/images/anime/1172/109469.jpg
61134,3485,7,Ghost in the Shell: Stand Alone Complex 2nd GIG - Tachikoma na Hibi,Comedy,Special,26,7.37,14240,https://cdn.myanimelist.net/images/anime/7/5799.jpg
38066,12067,8,Rurouni Kenshin Special,Historical,Special,1,7.51,9173,https://cdn.myanimelist.net/images/anime/1581/104187.jpg
58438,595,7,X OVA,Supernatural,OVA,1,6.96,8405,https://cdn.myanimelist.net/images/anime/12/83082.jpg
62920,10479,7,Beelzebub Specials,Shounen,Special,16,7.44,9834,https://cdn.myanimelist.net/images/anime/4/31637.jpg
47422,2104,7,Seto no Hanayome,Parody,TV,26,7.95,165008,https://cdn.myanimelist.net/images/anime/1573/146854.jpg
39628,71,7,Full Metal Panic!,Action,TV,24,7.81,256325,https://cdn.myanimelist.net/images/anime/2/75259.jpg
40144,8769,9,Ore no Imouto ga Konnani Kawaii Wake ga Nai,Comedy,TV,12,7.49,321477,https://cdn.myanimelist.net/images/anime/1325/100406.jpg
40915,43,7,Ghost in the Shell,Seinen,Movie,1,8.34,223036,https://cdn.myanimelist.net/images/anime/10/82594.jpg
43886,8630,7,Hidan no Aria,Action,TV,12,7.13,171888,https://cdn.myanimelist.net/images/anime/9/30095.jpg
32981,23311,8,Garo: Honoo no Kokuin,Fantasy,TV,24,7.51,64214,https://cdn.myanimelist.net/images/anime/5/63667.jpg
40117,101,9,Air,Slice of Life,TV,13,7.48,188861,https://cdn.myanimelist.net/images/anime/1825/146531.jpg
70103,30307,7,Monster Musume no Iru Nichijou,Seinen,TV,12,7.39,181845,https://cdn.myanimelist.net/images/anime/9/75104.jpg
67542,5060,9,Hetalia Axis Powers,Historical,ONA,52,7.76,144898,https://cdn.myanimelist.net/images/anime/5/75791.jpg
8938,9515,10,Highschool of the Dead: Drifters of the Dead,Ecchi,OVA,1,6.77,140501,https://cdn.myanimelist.net/images/anime/1746/97780.jpg
30523,10456,10,Kyoukaisenjou no Horizon,Action,TV,13,7.29,90977,https://cdn.myanimelist.net/images/anime/6/79598.jpg
9721,1699,8,Romeo x Juliet,Drama,TV,24,7.85,91530,https://cdn.myanimelist.net/images/anime/12/75159.jpg
49399,834,8,Bleach: The Sealed Sword Frenzy,Shounen,Special,1,7.05,73241,https://cdn.myanimelist.net/images/anime/1/834.jpg
49741,384,7,Gantz,Psychological,TV,13,7.27,165335,https://cdn.myanimelist.net/images/anime/13/5998.jpg
60240,30544,8,Gakusen Toshi Asterisk,Sci-Fi,TV,12,7.14,168657,https://cdn.myanimelist.net/images/anime/5/76034.jpg
22151,15583,5,Date A Live,Mecha,TV,12,7.54,301358,https://cdn.myanimelist.net/images/anime/13/44844.jpg
5517,19581,6,Houseki no Kuni,Fantasy,ONA,1,6.13,1156,https://cdn.myanimelist.net/images/anime/3/88293.jpg
58192,1531,6,Shakugan no Shana SP: Koi to Onsen no Kougai Gakushuu!,Comedy,OVA,1,7.28,26234,https://cdn.myanimelist.net/images/anime/1710/120194.jpg
16776,19315,1,Pupa,Fantasy,TV,12,3.82,83652,https://cdn.myanimelist.net/images/anime/1498/120874.jpg
25889,19775,7,Sidonia no Kishi,Action,TV,12,7.87,118341,https://cdn.myanimelist.net/images/anime/12/53257.jpg
30482,3604,7,Hidamari Sketch x 365,Slice of Life,TV,13,7.9,19180,https://cdn.myanimelist.net/images/anime/1571/134092.jpg
67775,6707,7,Kuroshitsuji II,Fantasy,TV,12,7.55,234955,https://cdn.myanimelist.net/images/anime/4/50499.jpg
28912,1686,7,Bleach Movie 1: Memories of Nobody,Adventure,Movie,1,7.58,151598,https://cdn.myanimelist.net/images/anime/1834/134488.jpg
51352,442,5,Naruto Movie 1: Dai Katsugeki!! Yuki Hime Shinobu Houjou Dattebayo!,Historical,Movie,1,7.17,120571,https://cdn.myanimelist.net/images/anime/1231/134484.jpg
41808,6205,6,Kämpfer,School,TV,12,6.73,146631,https://cdn.myanimelist.net/images/anime/5/35423.jpg
37473,18397,8,Shingeki no Kyojin OVA,Shounen,OVA,3,7.88,121063,https://cdn.myanimelist.net/images/anime/9/59221.jpg
25970,3225,4,Minami-ke Okawari,Comedy,TV,13,7.41,50837,https://cdn.myanimelist.net/images/anime/10/73556.jpg
39370,21603,7,Mekakucity Actors,Super Power,TV,12,7.21,198876,https://cdn.myanimelist.net/images/anime/11/61519.jpg
10837,22687,5,Terra Formars,Seinen,TV,13,7.14,95964,https://cdn.myanimelist.net/images/anime/2/67117.jpg
11687,1579,7,Kiniro no Corda: Primo Passo,Harem,TV,25,7.69,63134,https://cdn.myanimelist.net/images/anime/9/7228.jpg
15672,28979,9,To LOVE-Ru Darkness 2nd,Romance,TV,12,7.8,73909,https://cdn.myanimelist.net/images/anime/5/69847.jpg
55235,177,8,Tsubasa Chronicle,Shounen,TV,26,7.67,134705,https://cdn.myanimelist.net/images/anime/9/6555.jpg
8115,24135,7,Nobunaga Concerto,Shounen,TV,10,7.79,25167,https://cdn.myanimelist.net/images/anime/6/64519.jpg
5562,4282,10,Kara no Kyoukai 5: Mujun Rasen,Romance,Movie,1,8.68,111074,https://cdn.myanimelist.net/images/anime/4/75851.jpg
6144,3342,9,Mnemosyne: Mnemosyne no Musume-tachi,Horror,TV,6,7.5,96092,https://cdn.myanimelist.net/images/anime/10/10918.jpg
63208,8074,6,Highschool of the Dead,Ecchi,TV,12,7.46,535892,https://cdn.myanimelist.net/images/anime/11/78311.jpg
61368,79,6,Shuffle!,Comedy,TV,24,7.31,158772,https://cdn.myanimelist.net/images/anime/1290/133860.jpg
21607,6347,8,Baka to Test to Shoukanjuu,Comedy,TV,13,7.83,301282,https://cdn.myanimelist.net/images/anime/3/50389.jpg
11635,10589,6,Naruto: Shippuuden Movie 5 - Blood Prison,Shounen,Movie,1,7.62,75660,https://cdn.myanimelist.net/images/anime/1500/134496.jpg
73515,2904,10,Code Geass: Hangyaku no Lelouch R2,Drama,TV,25,8.98,572888,https://cdn.myanimelist.net/images/anime/1088/135089.jpg
32395,22101,8,Soredemo Sekai wa Utsukushii,Fantasy,TV,12,7.8,99462,https://cdn.myanimelist.net/images/anime/4/59259.jpg
6600,4744,8,Akaneiro ni Somaru Saka,School,TV,12,6.69,91453,https://cdn.myanimelist.net/images/anime/9/21525.jpg
39277,6166,7,Asobi ni Iku yo!,Romance,TV,12,6.87,95005,https://cdn.myanimelist.net/images/anime/7/75583.jpg
56348,226,9,Elfen Lied,Horror,TV,13,7.85,623511,https://cdn.myanimelist.net/images/anime/1780/121555.jpg
41357,8577,9,Aki-Sora: Yume no Naka,Ecchi,OVA,2,6.41,37519,https://cdn.myanimelist.net/images/anime/12/23461.jpg
42067,26243,7,Owari no Seraph,Action,TV,12,7.65,315630,https://cdn.myanimelist.net/images/anime/1879/148979.jpg
26664,11319,9,Zero no Tsukaima F,Adventure,TV,12,7.77,174026,https://cdn.myanimelist.net/images/anime/2/75559.jpg
38842,1250,8,Erementar Gerad,Romance,TV,26,7.44,63193,https://cdn.myanimelist.net/images/anime/2/79163.jpg
57541,372,9,Cardcaptor Sakura Movie 2: Fuuin Sareta Card,Drama,Movie,1,8.28,60637,https://cdn.myanimelist.net/images/anime/1652/90326.jpg
8115,21557,5,Omoide no Marnie,Drama,Movie,1,8.35,53590,https://cdn.myanimelist.net/images/anime/7/64293.jpg
46163,11843,9,Danshi Koukousei no Nichijou,Comedy,TV,12,8.35,258914,https://cdn.myanimelist.net/images/anime/3/33257.jpg
52968,14199,7,Oniichan dakedo Ai Sae Areba Kankeinai yo ne!,Ecchi,TV,12,6.78,113166,https://cdn.myanimelist.net/images/anime/6/42111.jpg
13610,4181,10,Clannad: After Story,Slice of Life,TV,24,9.06,456749,https://cdn.myanimelist.net/images/anime/1299/110774.jpg
53565,1110,9,Mermaid Melody Pichi Pichi Pitch Pure,Romance,TV,39,7.18,19311,https://cdn.myanimelist.net/images/anime/11/9778.jpg
24168,28221,9,Etotama,Fantasy,TV,12,7.04,36463,https://cdn.myanimelist.net/images/anime/7/73586.jpg
15684,4181,7,Clannad: After Story,Supernatural,TV,24,9.06,456749,https://cdn.myanimelist.net/images/anime/1299/110774.jpg
42160,1575,9,Code Geass: Hangyaku no Lelouch,Military,TV,25,8.83,715151,https://cdn.myanimelist.net/images/anime/1032/135088.jpg
63285,30143,7,Bobobo-bo Bo-bobo Recap,Shounen,Special,1,6.54,606,https://cdn.myanimelist.net/images/anime/12/72166.jpg
